age,arab,children_0_4,lwage_2011,marital,schooling,status,yeshiva
61,0,0,3.871201,1,10,1,0
26,0,0,,4,12,4,0
31,0,0,4.222357,4,17,1,0
15,0,0,,4,10,4,0
37,0,1,3.720301,1,12,1,0
69,0,0,,1,16,4,0
74,0,0,2.658336,1,16,1,0
37,0,0,3.603337,4,19,1,0
64,0,0,3.391528,1,12,1,0
41,0,1,4.520166,1,15,2,0
15,0,0,,4,9,4,0
21,0,0,,4,12,4,0
51,0,0,3.836963,1,13,1,0
79,0,0,,1,15,4,0
89,0,0,,1,12,4,0
37,0,1,,1,16,4,0
55,0,0,4.916211,1,12,1,0
16,0,0,,4,10,4,0
57,0,0,3.701375,1,17,1,0
21,0,0,,4,12,4,0
15,0,0,,4,10,4,0
37,0,0,3.803272,4,16,1,0
66,0,0,,1,10,4,0
25,0,0,,4,14,4,0
65,0,0,,1,14,4,0
29,0,1,2.622805,1,12,1,0
29,0,0,3.817072,4,15,1,0
54,0,0,4.934099,1,21,1,0
35,0,1,4.589915,1,20,1,0
70,0,0,,1,8,4,0
34,0,1,3.711691,1,14,1,0
56,0,0,3.357446,1,18,1,0
82,0,0,,3,25,4,0
25,0,0,3.635315,4,13,1,0
21,0,0,3.742825,4,14,1,0
75,0,0,,1,11,4,0
36,0,2,3.913715,1,15,1,0
31,0,1,4.773928,1,18,1,0
30,0,2,3.745011,1,15,1,0
45,0,0,4.255006,1,16,1,0
86,0,0,,3,12,4,0
81,0,0,,1,25,4,0
28,0,0,3.773103,4,16,1,0
32,0,1,4.537949,1,15,1,0
57,0,0,4.652414,2,21,2,0
76,0,0,,1,12,4,0
31,0,0,,1,14,4,1
46,0,1,2.962158,1,12,1,0
38,0,3,,1,15,4,1
16,0,3,,4,10,4,1
49,0,0,,1,13,4,1
21,0,0,,4,13,4,1
17,0,0,,4,11,4,1
29,0,0,,1,12,4,1
46,0,3,,1,17,4,1
21,0,3,,4,13,4,0
63,0,0,,1,14,4,1
21,0,0,,4,19,4,1
36,0,2,4.746682,1,16,1,0
33,0,1,4.240276,1,12,1,0
35,0,0,,4,20,4,0
15,0,0,,4,10,4,0
16,0,0,,4,11,4,0
63,0,0,3.66208,1,12,1,0
37,0,0,3.375333,4,12,1,0
37,0,3,3.500628,1,12,1,0
38,0,1,,1,12,4,0
45,0,0,4.534237,1,16,1,0
34,0,2,,1,18,4,0
57,0,0,4.530785,1,19,1,0
76,0,0,,1,12,4,0
48,0,0,4.664402,1,14,1,0
71,0,0,,1,2,4,0
58,0,0,3.702071,2,8,1,0
59,0,0,,2,14,4,0
21,0,0,,4,12,4,0
54,0,0,,1,10,4,0
17,0,0,,4,11,4,0
15,0,0,,4,10,4,0
25,0,0,3.456601,4,12,1,0
21,0,0,,4,12,4,0
21,0,0,,4,12,4,0
71,0,0,,1,11,4,0
76,0,0,,1,20,4,0
21,0,0,,4,12,4,0
35,0,1,4.07551,1,15,1,0
66,0,0,3.680472,1,21,1,0
53,0,1,3.605292,1,14,1,0
37,0,0,4.571539,1,15,1,0
38,1,0,3.085454,2,12,1,0
21,0,0,,4,12,4,0
46,0,0,3.593787,1,16,1,0
21,0,0,,4,14,4,0
17,0,0,,4,12,4,0
73,0,0,,1,13,4,0
59,0,0,3.346936,1,15,1,0
31,0,1,3.755174,1,20,1,0
64,0,0,,1,11,4,0
21,0,0,,4,12,4,0
44,0,0,3.639367,1,12,1,0
59,0,0,4.42685,2,12,1,0
21,0,0,,4,12,4,0
17,0,0,,4,11,4,0
21,0,0,,4,13,4,0
58,0,0,4.782185,1,19,1,0
62,0,0,3.917857,1,12,1,0
53,0,0,3.53972,1,15,1,0
21,0,0,,4,12,4,0
52,0,0,,1,13,4,0
76,0,0,4.884057,1,22,2,0
33,0,0,4.110508,1,16,1,0
28,0,1,,1,21,4,1
56,0,0,3.021945,4,11,1,0
21,0,0,,1,19,4,1
74,0,0,,1,12,4,0
25,0,0,3.811484,4,13,1,0
21,0,0,3.366738,4,14,1,0
25,0,0,,4,15,4,0
69,1,0,,1,7,4,0
45,1,1,3.285197,1,8,1,0
68,1,0,,1,18,4,0
40,1,0,3.53712,1,9,1,0
17,1,0,,4,12,4,0
49,1,0,3.428159,1,12,1,0
21,1,0,,4,12,4,0
46,1,0,2.999402,1,9,1,0
21,1,0,,4,16,4,0
53,1,0,,1,8,4,0
21,1,0,,4,14,4,0
25,1,0,3.545901,4,12,1,0
40,0,2,3.134295,1,12,1,0
25,0,0,3.576452,1,14,1,0
43,0,1,4.56819,1,15,1,0
21,0,0,3.040335,4,12,1,0
17,0,0,,4,11,4,0
75,0,0,,1,10,4,0
28,0,0,3.648947,4,14,1,0
51,0,0,,1,13,4,0
76,0,0,,1,15,4,0
21,1,0,3.248376,4,12,1,0
16,0,0,,4,11,4,0
40,0,3,4.744765,1,18,1,0
31,0,0,3.084618,4,20,1,0
43,0,1,3.351281,4,12,1,0
25,0,1,3.235803,1,12,1,0
80,0,0,,3,8,4,0
81,0,0,,2,15,4,0
31,0,0,3.465704,1,15,1,0
26,0,0,,4,14,4,0
54,0,0,3.824617,1,12,1,0
78,0,0,,1,14,4,0
55,0,0,,1,14,4,0
50,0,0,4.648557,1,19,1,0
16,0,0,,4,11,4,0
36,0,1,3.640179,1,15,1,0
61,0,0,3.781924,1,12,1,0
26,0,0,,4,16,4,0
34,0,0,3.574995,4,24,1,0
60,0,0,4.406409,1,15,1,0
21,0,0,,4,12,4,0
53,0,0,4.510834,1,16,1,0
63,0,0,5.09426,1,18,1,0
42,0,0,3.940707,1,12,1,0
56,0,0,4.706626,1,12,1,0
55,0,0,4.252452,1,17,1,0
30,0,0,4.248891,4,18,1,0
26,0,0,3.481164,4,14,1,0
21,0,0,,4,12,4,0
63,0,0,3.863522,1,20,1,0
82,0,0,,1,12,4,0
41,0,0,3.431476,1,12,1,0
15,0,0,,4,10,4,0
36,0,1,3.026061,1,12,1,0
53,0,0,5.460748,1,12,1,0
21,0,0,,4,13,4,0
72,0,0,,1,12,4,0
38,0,1,4.467672,1,12,1,0
52,0,0,,1,15,4,1
21,0,0,,4,12,4,0
51,0,0,5.265117,5,15,1,0
72,0,0,,1,18,4,0
57,0,0,4.415524,1,16,1,0
21,0,0,,4,12,4,0
33,0,1,,1,14,4,0
45,0,0,,1,11,4,0
16,0,0,,4,11,4,0
15,0,0,,4,10,4,0
42,0,0,4.349889,4,21,1,0
46,0,1,3.169162,1,13,2,0
40,0,1,4.457797,1,17,1,0
25,0,0,3.204297,4,10,1,0
48,0,0,2.963512,1,12,1,0
21,0,0,,4,12,4,0
46,0,0,3.907248,1,13,1,0
59,0,0,3.422232,1,13,1,0
62,0,0,4.259469,1,14,1,0
21,0,0,,4,12,4,0
28,0,0,4.330895,4,15,1,0
59,0,0,3.306811,1,10,1,0
27,0,0,3.655177,4,16,1,0
21,0,0,,4,15,4,0
35,0,1,,1,33,4,1
21,0,0,3.634604,4,12,1,0
28,0,2,,1,14,4,0
27,0,0,3.112288,4,16,1,0
44,0,1,3.367734,2,15,1,0
15,0,1,,4,9,4,0
76,0,0,,3,12,4,0
45,0,0,,4,12,4,0
30,0,0,3.699853,4,12,1,0
31,0,1,3.968349,1,15,1,0
58,0,0,3.020282,2,12,1,0
21,1,2,3.027972,4,12,1,0
54,1,2,2.800627,1,9,1,0
46,1,0,3.925835,1,17,1,0
21,1,0,,4,14,4,0
16,1,0,,4,11,4,0
21,1,0,,4,13,4,0
62,1,0,,1,8,4,0
36,1,0,2.791423,1,6,1,0
43,1,0,2.942544,1,10,1,0
38,1,0,2.80776,1,10,1,0
29,1,1,,1,10,4,0
67,0,0,4.905858,1,21,1,0
89,0,0,,1,8,4,0
50,0,0,4.53047,1,15,1,0
21,0,0,3.564289,4,14,1,0
53,0,0,5.259442,1,30,1,0
68,0,0,,1,40,4,1
15,0,0,,4,9,4,0
21,0,1,3.478928,1,13,1,1
28,0,0,3.624033,4,15,1,0
27,0,0,3.306811,4,16,1,0
16,0,0,,4,11,4,0
54,0,0,4.061023,3,11,1,0
27,0,1,3.476932,1,15,1,0
29,0,0,3.240579,1,18,1,0
72,0,0,,1,15,4,0
39,0,2,4.415175,1,15,1,0
29,0,2,3.743835,1,13,1,0
36,0,1,4.155377,1,16,1,0
41,0,1,4.074519,1,21,1,0
53,0,0,4.25533,1,13,1,0
21,0,1,3.071704,1,0,1,0
71,0,1,3.026061,3,4,1,0
78,0,0,,1,7,4,0
84,0,0,,1,12,4,0
48,0,0,3.536812,1,10,1,0
35,0,1,4.173025,1,18,1,0
21,0,0,3.703614,4,12,1,0
21,0,0,,4,12,4,0
70,0,0,,1,8,4,0
38,0,1,4.221408,1,12,1,0
28,0,0,3.201795,2,12,1,0
39,0,0,3.816508,1,11,2,0
49,0,0,4.220772,1,12,1,0
21,0,0,,4,12,4,0
16,0,0,,4,11,4,0
65,0,1,2.905145,1,14,1,0
38,0,1,,2,10,4,0
32,0,1,3.50785,1,12,1,0
27,0,0,3.613211,4,12,1,0
61,0,0,5.330909,1,10,1,0
36,0,0,3.923322,2,15,1,0
74,0,0,,1,18,4,0
78,0,0,,1,2,4,0
93,0,0,,3,0,4,0
34,0,2,3.835484,1,17,1,0
31,0,1,4.011733,1,14,1,0
43,0,0,4.718844,1,18,1,0
40,0,1,,1,12,4,0
32,0,0,3.720079,4,10,1,0
37,0,0,2.960077,2,12,1,0
34,0,2,3.358417,1,16,1,0
57,0,0,3.395407,1,26,1,0
68,0,0,3.73966,1,11,1,0
25,0,0,,4,12,4,0
61,0,0,,1,8,4,0
55,0,0,4.142275,1,15,1,0
33,0,0,,1,16,4,0
74,0,0,,1,12,4,0
34,0,2,3.827402,1,12,1,0
32,0,0,4.730836,1,19,1,0
77,0,0,,1,8,4,0
29,0,0,3.226697,1,14,1,0
49,0,0,3.637619,4,17,1,0
31,0,3,3.803836,1,27,1,0
25,0,0,,4,12,4,0
59,0,0,3.189583,1,18,1,0
31,0,0,,4,14,4,0
71,0,0,,3,18,4,0
83,0,0,,1,15,4,0
49,0,0,,1,10,4,0
15,0,0,,4,10,4,0
21,0,0,3.363746,4,12,1,0
88,0,0,,1,12,4,0
40,0,1,3.408993,1,12,1,0
21,0,0,,4,12,4,0
58,0,0,,1,12,4,0
21,0,0,,4,13,4,0
48,0,0,3.61238,1,12,1,0
69,0,0,3.196455,2,7,1,0
21,0,0,3.219768,4,14,1,0
55,0,0,4.084569,1,13,1,0
16,0,0,,4,10,4,0
21,0,0,,4,11,4,0
34,0,1,3.226447,1,12,1,0
81,0,0,,1,8,4,0
60,0,0,3.812207,1,14,1,1
21,0,0,,4,10,4,0
21,0,0,,4,10,4,0
37,0,2,4.041479,1,12,1,0
21,0,1,1.337504,1,17,1,1
15,0,0,,4,10,4,0
63,0,0,4.001173,1,16,1,0
37,0,1,2.916459,1,0,1,0
77,0,0,,1,19,4,0
49,0,0,4.3985,1,14,1,0
33,0,2,3.392138,1,12,1,0
58,0,0,4.013218,1,15,1,0
36,0,1,4.429524,1,20,1,0
21,0,0,3.105839,4,12,1,0
21,0,0,3.1539,4,12,1,0
57,0,0,4.252578,1,12,1,0
17,1,0,,4,12,4,0
36,1,1,3.311734,1,12,1,0
21,1,0,,4,12,4,0
58,1,0,3.042357,1,10,1,0
40,1,0,3.406125,1,12,1,0
33,1,1,,1,10,4,0
30,1,1,3.913223,1,12,1,0
62,0,0,3.280192,3,5,1,0
25,0,0,2.919205,4,12,1,0
33,0,2,4.26529,1,25,1,0
35,1,0,2.877588,1,3,1,0
15,0,0,,4,10,4,0
29,0,0,,4,17,4,0
21,0,0,,4,12,4,0
58,0,0,3.496578,1,10,1,0
21,0,0,,4,12,4,0
36,0,2,3.603861,1,15,1,0
21,0,0,4.018546,4,12,1,0
48,0,0,4.827852,1,15,1,0
21,0,0,,4,15,4,0
21,0,0,3.494827,4,13,1,0
47,1,0,3.364345,1,12,1,0
21,1,0,,4,11,4,0
21,1,0,,4,11,4,0
62,0,0,3.620546,2,16,1,0
21,0,0,,4,12,4,0
21,0,0,,4,12,4,0
47,0,0,3.634177,1,15,1,0
52,0,0,3.141545,1,12,1,0
21,0,0,,4,14,4,1
49,0,1,3.493424,1,17,1,1
16,0,1,,4,11,4,1
21,0,0,,4,14,4,1
59,0,0,,1,15,4,1
58,0,0,3.964029,1,14,1,1
21,0,0,,4,12,4,1
16,0,0,,4,10,4,0
45,0,0,,1,30,4,1
56,0,0,,1,12,4,0
67,0,0,3.227863,1,8,1,0
38,0,0,3.811186,1,16,1,0
74,0,0,,1,5,4,0
52,0,0,,1,14,4,0
73,0,0,,1,14,4,0
75,0,0,,1,14,4,0
67,0,0,4.646731,1,12,1,0
41,0,0,3.322294,1,15,1,0
16,0,0,,4,11,4,0
48,0,0,4.65396,1,19,1,0
49,0,0,,1,12,4,0
21,0,0,3.072232,4,12,1,0
21,0,0,3.027873,4,12,1,0
51,0,0,4.110255,1,12,1,0
65,0,0,4.49664,1,11,1,0
79,0,0,,1,18,4,0
21,0,0,,4,12,4,0
67,0,0,,1,0,4,0
21,0,0,,4,12,4,0
47,0,0,4.809284,1,15,1,0
80,0,0,,1,8,4,0
72,0,0,,2,0,4,0
62,0,0,,1,14,4,0
72,0,0,,1,11,4,0
88,0,0,,2,8,4,0
21,0,0,4.05556,4,12,1,0
67,0,0,,1,16,4,0
38,0,1,3.383692,1,17,1,0
43,0,0,4.542754,1,14,1,0
82,0,0,4.413102,1,20,1,0
83,0,0,,1,16,4,0
50,0,0,3.388091,4,12,1,0
50,0,0,3.850411,1,22,1,0
26,0,0,,4,16,4,0
46,0,0,4.720356,1,12,1,0
63,0,0,,1,12,4,0
21,0,0,3.67887,4,11,1,0
52,0,0,,1,21,4,0
49,0,1,3.679832,1,16,1,0
74,0,0,,1,0,4,0
59,0,0,4.683147,1,18,1,0
66,0,0,3.057579,1,14,1,0
21,0,0,3.258052,4,15,1,0
86,0,0,,3,0,4,0
43,0,0,4.557541,1,13,1,0
49,0,0,3.587101,1,12,1,0
33,0,1,3.413281,1,12,1,0
78,0,0,,1,0,4,0
21,0,0,3.640378,4,14,1,0
21,0,0,,4,12,4,0
17,0,0,,4,12,4,0
62,0,0,4.263991,1,12,1,0
65,0,0,4.696989,1,19,1,0
74,0,0,,1,15,4,0
41,0,1,,1,35,4,1
34,0,2,4.016633,1,20,1,0
42,0,1,4.757229,1,16,1,0
15,0,1,,4,9,4,0
42,0,0,5.12542,1,16,1,0
28,0,1,3.610578,1,12,1,0
61,0,1,3.723493,1,12,1,0
21,0,0,,4,13,4,0
76,0,0,,3,12,4,0
28,0,2,4.629667,1,14,1,0
46,0,0,,4,14,4,0
48,0,0,,4,16,4,0
73,0,0,,1,16,4,0
60,0,0,5.469219,1,21,1,0
83,0,0,,1,5,4,0
70,0,0,,1,11,4,0
56,0,0,3.538882,1,10,1,0
61,0,0,,1,12,4,0
21,0,0,,4,12,4,0
50,0,0,5.227921,2,17,1,0
47,0,0,,5,12,4,0
28,0,0,3.268988,4,16,1,0
84,0,0,,3,15,4,0
52,0,0,4.144672,1,12,1,0
21,0,0,,4,12,4,0
56,0,0,,2,12,4,0
44,0,1,3.768878,1,12,1,0
55,0,0,3.869939,1,12,1,0
63,0,0,,1,10,4,0
71,0,0,,3,11,4,0
31,0,1,3.698075,1,12,1,0
69,0,0,3.724886,1,11,1,0
16,0,0,,4,10,4,0
21,0,0,,4,12,4,0
21,0,0,,4,12,4,0
50,0,0,4.529668,1,18,1,0
33,0,1,3.901031,1,18,1,0
63,0,0,4.920026,1,16,1,0
30,0,0,3.738205,4,17,1,0
26,0,0,,4,14,4,0
31,0,0,3.446793,1,15,1,0
39,0,0,5.642986,1,15,1,0
30,0,0,3.840104,1,16,1,0
65,0,0,,1,12,4,0
82,0,0,,1,16,4,0
49,0,0,3.614967,1,12,1,0
68,0,0,3.105874,1,12,1,0
52,0,0,3.114028,1,12,1,0
16,0,0,,4,10,4,0
21,0,0,,2,12,4,0
36,0,1,3.717713,1,13,1,0
74,0,0,3.616699,1,9,1,0
54,0,0,4.900971,1,17,1,0
15,0,0,,4,9,4,0
75,0,0,,1,16,4,0
28,0,0,3.862309,4,16,1,0
30,0,0,3.695614,4,16,1,0
15,0,0,,4,9,4,0
49,0,0,,1,43,4,1
29,0,0,3.744283,4,16,1,0
71,0,0,,5,14,4,0
21,0,0,3.11713,4,12,1,0
50,0,0,3.375633,1,1,1,0
27,0,0,3.506814,1,12,1,0
53,0,0,3.20539,4,10,1,0
61,0,0,,1,16,4,0
58,0,0,3.860581,1,9,1,0
28,0,0,,4,12,4,0
66,0,0,4.241077,1,9,1,0
27,0,0,3.717214,4,12,1,0
29,0,0,,4,18,4,0
53,0,0,3.847857,1,13,1,0
36,0,1,2.955279,1,9,1,0
21,0,0,,4,14,4,1
57,0,0,3.547376,1,25,1,0
26,0,1,3.093425,1,16,1,0
62,0,0,4.796229,5,16,1,0
25,0,1,3.022507,4,12,1,0
45,0,0,3.72805,1,12,1,0
42,0,0,5.668526,1,20,1,0
29,0,2,2.752808,1,21,1,1
21,0,0,,4,12,4,0
58,0,0,,1,12,4,0
15,0,0,,4,10,4,0
63,0,0,,1,4,4,0
79,0,0,,1,12,4,0
15,0,0,,4,9,4,0
54,0,0,3.825536,1,12,2,0
21,0,0,,4,12,4,0
16,0,0,,4,10,4,0
47,0,0,3.366389,1,12,1,0
42,0,2,3.438108,1,12,1,0
44,0,0,3.194328,1,12,1,0
80,0,0,3.158751,1,12,1,0
72,0,0,,1,10,4,0
36,0,0,3.146699,2,12,1,0
21,0,0,2.693653,4,9,1,0
49,0,0,3.034242,1,16,1,1
21,0,0,,4,13,4,1
16,0,0,,4,11,4,0
27,0,3,,1,21,4,1
26,0,0,4.287567,4,15,1,0
35,0,1,4.919526,1,12,1,0
47,0,0,4.097496,1,16,1,0
28,0,0,,4,17,4,0
21,0,0,3.204829,4,12,1,0
54,0,0,2.786493,1,18,1,0
16,0,0,,4,11,4,0
21,0,0,,4,12,4,0
44,0,0,,1,8,4,0
47,0,1,3.430965,2,12,1,0
57,0,0,3.592446,1,10,1,0
17,0,0,,4,10,4,0
39,0,0,3.377043,1,10,1,0
36,0,2,4.459757,1,16,1,0
35,0,1,3.739812,1,16,1,0
41,0,1,3.910097,1,18,1,0
48,0,0,3.48124,1,10,1,0
50,0,0,3.723446,1,13,1,0
70,0,0,,1,14,4,0
36,0,0,4.370023,1,19,1,0
58,0,0,3.449291,1,13,1,0
41,0,0,4.223169,1,12,2,0
25,0,0,3.022569,4,14,1,0
53,0,0,,1,13,4,0
39,0,1,4.650634,1,15,1,0
34,0,0,3.856177,5,11,1,0
35,0,0,4.075206,1,15,1,0
61,0,0,3.807432,1,10,1,0
42,0,0,3.880383,1,15,1,0
58,0,0,4.180656,1,20,1,0
35,0,2,3.126079,1,12,1,0
60,0,0,,1,17,4,0
17,0,0,,4,12,4,0
40,0,0,4.363672,2,18,1,0
16,0,0,,4,10,4,0
49,0,0,3.191489,1,12,1,0
86,0,0,,2,15,4,0
47,0,0,,1,12,4,0
72,0,0,,1,14,4,0
72,0,0,,1,14,4,0
34,0,1,3.694892,1,12,1,0
16,0,0,,4,11,4,0
54,0,0,4.955187,1,15,1,0
54,0,0,4.474911,1,18,1,0
67,0,0,,1,16,4,0
57,0,0,,1,12,4,0
21,0,0,,4,12,4,0
33,0,1,3.825817,1,17,1,0
57,0,0,4.344242,4,15,1,0
27,0,0,3.194722,4,12,1,0
34,0,0,4.022874,4,16,1,0
76,0,0,,1,12,4,0
27,0,0,3.133752,4,12,1,0
30,0,0,2.311454,4,12,1,0
56,0,0,,1,17,4,0
51,0,0,5.65873,1,14,1,0
78,0,0,3.975117,1,16,1,0
40,0,0,5.189801,2,12,1,0
78,0,0,,2,12,4,0
82,0,0,,1,4,4,0
42,0,0,,4,12,4,0
17,0,0,,4,12,4,0
78,0,0,,1,7,4,0
33,0,0,,4,17,4,0
29,0,0,3.931992,1,16,1,0
90,0,0,,3,0,4,0
27,0,0,3.692769,4,12,1,0
82,0,0,,1,14,4,0
77,0,0,,1,12,4,0
21,0,0,2.986451,4,16,1,0
21,0,0,,4,15,4,0
21,0,0,3.616225,4,16,1,0
51,0,0,4.328529,1,15,1,0
21,0,0,,4,12,4,0
21,0,0,,4,12,4,0
54,0,0,3.424531,1,9,1,0
21,0,0,2.176395,4,13,1,0
31,0,0,3.969377,1,16,1,0
48,0,1,4.164688,2,15,1,0
81,0,0,,1,12,4,0
67,0,0,,1,0,4,0
61,0,0,4.547536,1,10,1,0
42,0,0,4.746638,1,16,1,0
57,1,0,,1,16,4,0
67,1,0,,1,12,4,0
21,1,0,,4,12,4,0
21,1,0,3.444469,4,12,1,0
56,1,0,4.672016,1,16,1,0
62,1,0,,1,10,4,0
30,1,2,4.056593,1,12,1,0
71,1,0,,1,12,4,0
15,1,0,,4,10,4,0
68,1,0,,1,11,4,0
72,1,0,,1,4,4,0
21,1,0,3.670937,4,15,1,0
48,1,0,,1,18,4,0
21,1,0,,4,12,4,0
58,1,0,3.47875,1,8,1,0
21,1,0,,4,12,4,0
21,1,0,,4,12,4,0
44,1,1,,1,16,4,0
39,0,0,5.347291,1,12,1,0
15,0,0,,4,10,4,0
60,0,0,2.622647,2,17,1,0
35,0,0,3.222922,4,17,2,0
73,0,0,,3,17,4,0
67,0,0,,1,13,4,0
27,0,0,,1,16,4,0
60,0,0,,1,11,4,0
40,0,1,4.153256,1,12,1,0
69,0,0,,1,7,4,0
47,0,1,4.56253,1,12,1,0
62,0,0,3.155776,5,10,1,0
17,0,0,,4,11,4,0
40,0,1,4.834163,1,18,1,0
48,0,0,4.23117,1,14,1,0
67,0,0,,1,16,4,0
36,0,1,4.021624,1,17,1,0
71,0,0,,1,15,4,0
67,0,0,3.133585,5,8,1,0
41,0,1,4.645407,1,15,1,0
28,0,1,4.123512,1,18,1,0
75,0,0,,1,13,4,0
21,1,0,,4,12,4,0
21,1,0,,4,13,4,0
42,1,3,3.569598,1,11,1,0
21,1,1,,4,12,4,0
21,1,1,,4,12,4,0
27,1,1,,1,11,4,0
37,1,2,,1,10,4,0
64,0,0,4.145967,1,11,1,0
42,0,0,,4,14,4,0
73,0,0,,1,16,4,0
21,0,0,4.206896,1,15,1,0
40,0,0,5.066767,1,12,1,0
21,0,0,,4,12,4,0
60,0,0,3.682043,1,10,1,0
41,0,2,3.340092,1,12,1,0
26,0,0,,4,12,4,0
54,0,0,,5,12,4,0
27,0,2,,1,15,4,0
27,0,0,3.137935,1,14,1,0
54,0,0,4.515038,1,14,1,0
59,0,0,2.651435,1,16,1,0
49,0,0,2.541766,1,15,1,0
21,0,0,2.876071,4,13,1,0
54,0,0,,1,16,4,0
82,0,0,,1,20,4,0
71,0,0,,1,14,4,0
77,0,0,,1,15,4,0
62,0,0,,1,10,4,0
37,0,2,,1,12,4,0
57,0,0,4.420259,3,15,1,0
28,0,0,3.311706,4,19,1,0
26,0,0,3.637465,4,15,1,0
48,0,0,2.947231,1,13,1,0
21,0,0,,4,12,4,0
57,0,0,4.704618,1,30,1,0
21,0,0,,4,16,4,0
21,0,0,3.711335,4,16,1,0
36,0,2,4.226412,1,18,1,0
66,0,0,4.664596,1,17,1,0
69,0,0,,3,10,4,0
21,0,0,,4,11,4,0
21,0,0,3.070253,4,12,1,0
37,0,1,3.822493,1,15,1,0
21,0,0,,4,13,4,0
65,0,0,4.086811,1,13,1,0
48,0,0,4.231123,1,13,1,0
21,0,0,,4,12,4,0
17,0,0,,4,11,4,0
36,0,1,4.321534,1,18,1,0
15,0,0,,4,9,4,1
58,0,0,,1,13,4,0
21,0,0,3.123496,4,11,1,1
57,0,0,3.93876,1,12,1,0
59,0,0,4.111373,4,12,1,0
59,0,0,,1,13,4,0
26,0,0,,4,14,4,0
36,0,2,3.505634,1,12,1,0
64,0,0,4.253487,1,21,1,0
46,0,0,3.68366,3,12,1,0
48,0,1,4.84515,1,19,1,0
40,0,1,3.652905,1,13,1,0
35,0,1,4.312162,1,18,1,0
82,0,0,,1,16,4,0
76,0,0,,1,8,4,0
40,0,1,4.3055,1,14,1,0
52,0,0,3.645617,1,13,1,0
21,0,0,,4,12,4,0
53,0,0,4.412302,1,10,1,0
15,0,0,,4,9,4,0
61,0,0,5.652043,1,17,1,0
15,0,0,,4,9,4,0
26,0,0,3.553036,4,13,1,0
52,0,0,,4,12,4,0
56,0,0,3.832442,2,16,1,0
78,0,0,,1,6,4,0
34,0,0,3.805276,4,14,1,0
40,0,0,,1,12,4,0
49,0,0,3.078672,1,15,1,0
21,0,0,,4,12,4,0
64,0,0,3.84369,1,11,1,0
34,0,1,3.370397,1,12,1,0
60,0,0,,4,8,4,0
62,0,0,,4,8,4,0
29,0,0,3.862956,4,16,1,0
73,0,0,,1,4,4,0
41,0,0,3.776973,1,12,1,0
59,0,0,4.521939,1,16,1,0
73,0,0,,1,8,4,0
59,0,0,3.680126,1,13,1,0
78,0,0,,1,0,4,0
65,0,0,3.365941,1,10,1,0
79,0,0,,3,8,4,0
21,0,0,,4,12,4,0
53,0,0,4.360801,1,18,1,0
31,0,0,4.333374,4,12,1,0
64,0,0,,2,15,4,0
36,0,1,,1,12,4,0
84,0,0,,1,10,4,0
17,0,0,,4,12,4,0
44,0,0,3.53972,1,12,1,0
74,0,0,,1,18,4,0
31,0,0,3.828296,1,15,1,0
21,0,0,,4,12,4,0
71,0,0,,1,6,4,0
21,0,0,,4,10,4,0
66,0,0,,1,10,4,0
37,0,0,,4,18,4,0
64,0,0,3.213473,1,14,1,0
36,0,1,4.344175,1,15,1,0
21,0,0,3.286857,4,12,1,0
50,0,0,3.758266,1,18,1,0
27,0,0,3.452038,1,16,1,0
21,0,0,,4,14,4,0
54,0,0,3.870668,1,16,1,0
21,0,0,,4,11,4,0
21,0,0,,4,10,4,0
37,0,2,4.819126,1,16,1,0
39,0,0,3.646639,2,12,1,0
28,0,0,3.38506,1,16,1,0
26,0,0,3.632264,4,15,1,0
56,0,0,4.443276,1,12,1,0
21,0,0,,4,12,4,0
41,0,0,4.206992,1,15,1,0
41,0,0,3.127627,4,8,1,0
73,0,0,,1,12,4,0
31,0,0,3.54761,4,11,1,0
57,0,0,,1,9,4,0
71,0,0,,1,12,4,0
32,0,0,4.007238,1,15,1,0
70,0,1,,1,8,4,0
21,0,0,3.848869,4,12,1,0
60,0,0,4.682137,1,14,1,0
21,0,0,3.143207,4,12,1,0
71,0,0,,1,10,4,0
33,0,2,3.715717,1,17,1,0
21,1,0,3.31993,4,12,1,0
50,1,0,,1,15,4,0
21,1,1,3.284976,1,12,1,0
17,0,0,,4,11,4,0
44,0,0,3.423277,1,13,2,0
78,0,0,4.241266,1,10,1,0
64,0,0,4.570711,2,17,1,0
79,0,0,2.776478,1,12,1,0
81,0,0,,1,10,4,0
37,0,2,,1,10,4,0
33,0,0,3.820956,5,18,1,0
21,0,0,,4,14,4,0
46,0,0,3.592799,1,15,1,0
32,0,1,3.58115,1,10,1,0
28,0,0,3.899295,4,12,1,0
38,0,2,,1,26,4,1
38,0,2,3.942538,1,12,1,0
80,0,0,,1,14,4,0
21,0,1,,1,18,4,1
65,0,0,3.163319,1,18,1,0
21,0,0,,4,12,4,0
21,1,0,,4,12,4,0
21,1,0,,4,12,4,0
21,1,0,,4,12,4,0
51,1,0,,1,9,4,0
53,1,0,,1,9,4,0
44,1,0,3.579469,1,10,1,0
16,1,0,,4,11,4,0
50,0,0,3.515143,1,10,1,0
21,0,0,3.491354,4,10,1,0
39,0,1,3.156263,1,10,1,0
36,0,2,4.564252,1,14,1,0
42,0,1,4.409312,1,14,1,0
33,0,2,4.314701,1,15,1,0
29,0,0,3.597502,4,15,1,0
21,0,0,,4,10,4,0
40,1,0,3.627876,1,7,1,0
15,1,0,,4,9,4,0
